349667,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:27.784484,690
349668,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:40:28.078698,690
349669,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:28.091088,690
349670,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:40:28.102342,690
349671,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:28.119054,690
349672,IN_PROGRESS,Running Batch 475,2018-10-28 20:40:31.966092,690
349673,IN_PROGRESS,Running Solr query,2018-10-28 20:40:31.982196,690
349674,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:40:34.757202,690
349675,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:34.774796,690
349676,IN_PROGRESS,Running Batch 675,2018-10-28 20:40:36.022969,690
349677,IN_PROGRESS,Running Solr query,2018-10-28 20:40:36.037357,690
348223,STARTED,Starting Job,2018-10-28 18:10:32.686068,684
349678,IN_PROGRESS,Running Batch 275,2018-10-28 20:40:38.402532,690
349679,IN_PROGRESS,Running Solr query,2018-10-28 20:40:38.413292,690
349680,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:40:38.742945,690
349681,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:38.748411,690
349682,IN_PROGRESS,Running Batch 0,2018-10-28 20:40:39.312688,690
349683,IN_PROGRESS,Running Solr query,2018-10-28 20:40:39.325617,690
349684,IN_PROGRESS,Running Batch 350,2018-10-28 20:40:39.381808,690
349685,IN_PROGRESS,Running Solr query,2018-10-28 20:40:39.392887,690
349686,IN_PROGRESS,Running Batch 975,2018-10-28 20:40:40.893860,690
349687,IN_PROGRESS,Running Solr query,2018-10-28 20:40:40.904444,690
349688,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:40:42.215835,690
348234,IN_PROGRESS,"Initializing task -- pipeline: 919, job: 684, owner: claritynlp",2018-10-28 18:10:41.127068,684
349689,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:42.222228,690
348235,IN_PROGRESS,Getting related terms,2018-10-28 18:10:41.135578,684
349690,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:40:45.472324,690
348236,IN_PROGRESS,Getting Solr doc size,2018-10-28 18:10:41.140607,684
349691,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:45.477437,690
348237,IN_PROGRESS,Running batch tasks,2018-10-28 18:10:44.098112,684
349692,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:40:45.508064,690
348238,IN_PROGRESS,"Initializing task -- pipeline: 920, job: 684, owner: claritynlp",2018-10-28 18:10:44.552369,684
349693,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:45.514291,690
348239,IN_PROGRESS,Getting related terms,2018-10-28 18:10:44.560248,684
349694,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:40:47.246793,690
348240,IN_PROGRESS,Getting Solr doc size,2018-10-28 18:10:44.564325,684
349695,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:40:47.252953,690
348241,IN_PROGRESS,Running batch tasks,2018-10-28 18:10:47.308157,684
349696,IN_PROGRESS,Running Batch 850,2018-10-28 20:41:25.821349,690
348242,IN_PROGRESS,Running Batch 550,2018-10-28 18:10:47.788358,684
349697,IN_PROGRESS,Running Solr query,2018-10-28 20:41:26.001424,690
348243,IN_PROGRESS,Running Solr query,2018-10-28 18:10:47.796756,684
349698,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:41:30.665683,690
348244,IN_PROGRESS,Running Batch 650,2018-10-28 18:10:47.820232,684
349699,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:41:30.709251,690
348245,IN_PROGRESS,Running Solr query,2018-10-28 18:10:47.828539,684
349700,IN_PROGRESS,Running Batch 500,2018-10-28 20:42:03.255559,690
348246,IN_PROGRESS,Running Batch 625,2018-10-28 18:10:47.840919,684
349701,IN_PROGRESS,Running Solr query,2018-10-28 20:42:03.369555,690
348247,IN_PROGRESS,Running Solr query,2018-10-28 18:10:47.848478,684
349702,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:42:08.784156,690
348248,IN_PROGRESS,Running Batch 200,2018-10-28 18:10:47.866814,684
349703,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:42:08.929481,690
348249,IN_PROGRESS,Running Solr query,2018-10-28 18:10:47.875132,684
349704,IN_PROGRESS,Running Batch 900,2018-10-28 20:42:09.734833,690
348250,IN_PROGRESS,Running Batch 400,2018-10-28 18:10:47.892641,684
349705,IN_PROGRESS,Running Solr query,2018-10-28 20:42:09.889977,690
348251,IN_PROGRESS,Running Solr query,2018-10-28 18:10:47.900780,684
349706,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:42:14.821688,690
348252,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:10:52.987441,684
349707,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:42:14.892695,690
348253,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:10:52.992499,684
349708,IN_PROGRESS,Running Batch 300,2018-10-28 20:45:12.371754,690
348254,IN_PROGRESS,Running Batch 450,2018-10-28 18:10:54.351071,684
349709,IN_PROGRESS,Running Solr query,2018-10-28 20:45:12.478020,690
348255,IN_PROGRESS,Running Solr query,2018-10-28 18:10:54.359058,684
349710,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:45:15.656530,690
348256,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:10:55.484662,684
349711,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:45:15.665463,690
348257,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:10:55.491865,684
349712,IN_PROGRESS,Running Batch 825,2018-10-28 20:45:17.447921,690
348258,IN_PROGRESS,Running Batch 900,2018-10-28 18:10:56.909130,684
349713,IN_PROGRESS,Running Solr query,2018-10-28 20:45:17.484777,690
348259,IN_PROGRESS,Running Solr query,2018-10-28 18:10:56.917029,684
349714,IN_PROGRESS,Running Batch 150,2018-10-28 20:45:18.772999,690
348260,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:10:58.188788,684
349715,IN_PROGRESS,Running Solr query,2018-10-28 20:45:18.810698,690
348261,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:10:58.193852,684
349716,IN_PROGRESS,Running Batch 450,2018-10-28 20:45:20.979106,690
348262,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:10:58.570431,684
349717,IN_PROGRESS,Running Solr query,2018-10-28 20:45:20.994066,690
348263,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:10:58.575926,684
349718,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:45:22.418535,690
348264,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:10:58.595585,684
349719,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:45:22.436844,690
348265,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:10:58.600801,684
349720,IN_PROGRESS,Running Batch 100,2018-10-28 20:45:22.574890,690
348266,IN_PROGRESS,Running Batch 0,2018-10-28 18:10:59.744225,684
349721,IN_PROGRESS,Running Solr query,2018-10-28 20:45:22.590831,690
348267,IN_PROGRESS,Running Solr query,2018-10-28 18:10:59.757246,684
349722,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:45:24.433904,690
348268,IN_PROGRESS,Running Batch 275,2018-10-28 18:11:01.484061,684
349723,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:45:24.446176,690
348269,IN_PROGRESS,Running Solr query,2018-10-28 18:11:01.493598,684
349724,IN_PROGRESS,Running Batch 950,2018-10-28 20:45:25.224136,690
348270,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:11:03.260326,684
349725,IN_PROGRESS,Running Solr query,2018-10-28 20:45:25.248503,690
348271,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:11:03.267894,684
349726,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:45:26.520234,690
348272,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:11:03.297552,684
349727,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:45:26.532040,690
348273,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:11:03.312506,684
349728,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:45:28.401143,690
348274,IN_PROGRESS,Running Batch 575,2018-10-28 18:11:03.417718,684
349729,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:45:28.431069,690
348275,IN_PROGRESS,Running Solr query,2018-10-28 18:11:03.425766,684
349730,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:45:28.708551,690
348276,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:11:07.261068,684
349731,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:45:28.721348,690
348277,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:11:07.267843,684
349732,IN_PROGRESS,Running Batch 225,2018-10-28 20:45:32.068091,690
348278,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:11:08.541783,684
349733,IN_PROGRESS,Running Solr query,2018-10-28 20:45:32.106797,690
348279,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:11:08.562156,684
349734,IN_PROGRESS,Running Batch 325,2018-10-28 20:45:33.904239,690
348280,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:11:09.210439,684
349735,IN_PROGRESS,Running Solr query,2018-10-28 20:45:33.921554,690
348281,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:11:09.244483,684
349736,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:45:37.049330,690
348282,IN_PROGRESS,Running Batch 475,2018-10-28 18:12:18.776035,684
349737,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:45:37.069568,690
348283,IN_PROGRESS,Running Solr query,2018-10-28 18:12:18.854599,684
349738,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:45:38.132250,690
348284,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:12:26.595524,684
349739,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:45:38.140701,690
348285,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:12:26.711705,684
349740,IN_PROGRESS,Running Batch 575,2018-10-28 20:47:04.637608,690
349741,IN_PROGRESS,Running Solr query,2018-10-28 20:47:04.764039,690
349742,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:47:08.592138,690
348288,IN_PROGRESS,Running Batch 675,2018-10-28 18:14:02.312788,684
349743,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:47:08.666499,690
348289,IN_PROGRESS,Running Solr query,2018-10-28 18:14:02.486544,684
349744,IN_PROGRESS,Running Batch 875,2018-10-28 20:48:12.192339,690
348290,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:14:06.576763,684
349745,IN_PROGRESS,Running Solr query,2018-10-28 20:48:12.406383,690
348291,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:14:06.646009,684
349746,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:48:16.368513,690
348292,IN_PROGRESS,Running Batch 825,2018-10-28 18:15:09.742521,684
349747,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:48:16.705718,690
349603,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:35:16.500539,689
349604,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:35:16.511928,689
349607,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:35:18.831393,689
349610,IN_PROGRESS,Running Solr query,2018-10-28 20:35:18.946655,689
349612,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:35:20.736562,689
349615,IN_PROGRESS,Running Batch 700,2018-10-28 20:35:21.450530,689
349749,IN_PROGRESS,Running Solr query,2018-10-28 20:50:12.455947,690
348295,IN_PROGRESS,Running Solr query,2018-10-28 18:15:09.911248,684
349750,IN_PROGRESS,Running Batch 175,2018-10-28 20:50:15.249944,690
348296,IN_PROGRESS,Running Batch 950,2018-10-28 18:15:09.958575,684
349751,IN_PROGRESS,Running Solr query,2018-10-28 20:50:15.298471,690
348297,IN_PROGRESS,Running Solr query,2018-10-28 18:15:09.978684,684
349752,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:15.414866,690
348298,IN_PROGRESS,Running Batch 375,2018-10-28 18:15:10.016424,684
349753,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:15.424576,690
348299,IN_PROGRESS,Running Solr query,2018-10-28 18:15:10.037987,684
349754,IN_PROGRESS,Running Batch 400,2018-10-28 20:50:15.643153,690
348300,IN_PROGRESS,Running Batch 175,2018-10-28 18:15:12.480496,684
349755,IN_PROGRESS,Running Solr query,2018-10-28 20:50:15.659364,690
348301,IN_PROGRESS,Running Solr query,2018-10-28 18:15:12.493726,684
349756,IN_PROGRESS,Running Batch 550,2018-10-28 20:50:16.714759,690
348302,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:15.306614,684
349757,IN_PROGRESS,Running Solr query,2018-10-28 20:50:16.730334,690
348303,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:15.315307,684
349758,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:18.766540,690
348304,IN_PROGRESS,Running Batch 775,2018-10-28 18:15:17.245253,684
349759,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:18.775110,690
348305,IN_PROGRESS,Running Solr query,2018-10-28 18:15:17.260242,684
349760,IN_PROGRESS,Running Batch 650,2018-10-28 20:50:19.818823,690
348306,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:17.619227,684
349761,IN_PROGRESS,Running Solr query,2018-10-28 20:50:19.832570,690
348307,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:17.627502,684
349762,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:22.650776,690
348308,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:18.146349,684
349763,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:22.675246,690
348309,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:18.154667,684
349764,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:22.691244,690
348310,IN_PROGRESS,Running Batch 125,2018-10-28 18:15:21.359208,684
349765,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:22.707437,690
348311,IN_PROGRESS,Running Solr query,2018-10-28 18:15:21.375455,684
349766,IN_PROGRESS,Running Batch 775,2018-10-28 20:50:23.931105,690
348312,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:21.545040,684
349767,IN_PROGRESS,Running Solr query,2018-10-28 20:50:23.947163,690
348313,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:21.554058,684
349768,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:24.174610,690
348314,IN_PROGRESS,Running Batch 500,2018-10-28 18:15:21.718379,684
349769,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:24.187674,690
348315,IN_PROGRESS,Running Solr query,2018-10-28 18:15:21.731953,684
349770,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:26.612676,690
348316,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:22.669576,684
349771,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:26.621133,690
348317,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:22.677871,684
349772,IN_PROGRESS,Running Batch 25,2018-10-28 20:50:28.931474,690
348318,IN_PROGRESS,Running Batch 600,2018-10-28 18:15:23.413195,684
349773,IN_PROGRESS,Running Solr query,2018-10-28 20:50:28.957428,690
348319,IN_PROGRESS,Running Solr query,2018-10-28 18:15:23.429702,684
349774,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:31.599594,690
348320,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:23.560908,684
349775,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:31.616622,690
348321,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:23.569999,684
349776,IN_PROGRESS,Running Batch 925,2018-10-28 20:50:31.686520,690
348322,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:25.756526,684
349777,IN_PROGRESS,Running Solr query,2018-10-28 20:50:31.724748,690
348323,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:25.789531,684
349778,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:34.727287,690
348324,IN_PROGRESS,Running Batch 975,2018-10-28 18:15:26.940905,684
349779,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:34.735210,690
348325,IN_PROGRESS,Running Solr query,2018-10-28 18:15:26.966579,684
349780,IN_PROGRESS,Running Batch 125,2018-10-28 20:50:42.508789,690
348326,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:29.024371,684
349781,IN_PROGRESS,Running Solr query,2018-10-28 20:50:42.587679,690
348327,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:29.032240,684
349782,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:50:45.863084,690
348328,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:29.390614,684
349783,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:50:45.935357,690
348329,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:29.397291,684
349784,IN_PROGRESS,Running Batch 600,2018-10-28 20:51:42.603190,690
348330,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:31.097311,684
349785,IN_PROGRESS,Running Solr query,2018-10-28 20:51:42.789689,690
348331,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:31.115077,684
349786,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:51:47.821231,690
348332,IN_PROGRESS,Running Batch 150,2018-10-28 18:15:32.861976,684
349787,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:51:47.887339,690
348333,IN_PROGRESS,Running Solr query,2018-10-28 18:15:32.886255,684
349788,IN_PROGRESS,Running Batch 625,2018-10-28 20:54:13.349293,690
348334,IN_PROGRESS,Running Batch 425,2018-10-28 18:15:33.097274,684
349789,IN_PROGRESS,Running Solr query,2018-10-28 20:54:13.538119,690
348335,IN_PROGRESS,Running Solr query,2018-10-28 18:15:33.108129,684
349790,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:54:17.539092,690
348336,IN_PROGRESS,Running Batch 25,2018-10-28 18:15:33.327379,684
349791,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:54:17.548679,690
348337,IN_PROGRESS,Running Solr query,2018-10-28 18:15:33.338979,684
349792,IN_PROGRESS,Running Batch 375,2018-10-28 20:55:11.400213,690
348338,IN_PROGRESS,Running Batch 875,2018-10-28 18:15:33.802258,684
349793,IN_PROGRESS,Running Solr query,2018-10-28 20:55:11.422709,690
348339,IN_PROGRESS,Running Solr query,2018-10-28 18:15:33.813107,684
349794,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:55:14.004698,690
348340,IN_PROGRESS,Running Batch 800,2018-10-28 18:15:34.363970,684
349795,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:55:14.013107,690
348341,IN_PROGRESS,Running Solr query,2018-10-28 18:15:34.373030,684
349796,IN_PROGRESS,Running Batch 425,2018-10-28 20:55:14.618374,690
348342,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:37.552168,684
349797,IN_PROGRESS,Running Solr query,2018-10-28 20:55:14.653262,690
348343,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:37.562388,684
349798,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:55:17.214836,690
348344,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:40.813566,684
349799,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:55:17.228803,690
348345,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:40.820738,684
349800,IN_PROGRESS,Running Batch 200,2018-10-28 20:55:22.129411,690
348346,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:40.929510,684
349801,IN_PROGRESS,Running Solr query,2018-10-28 20:55:22.163484,690
348347,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:40.935259,684
349802,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:55:24.612153,690
348348,IN_PROGRESS,Running Batch 50,2018-10-28 18:15:42.561724,684
349803,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:55:24.626711,690
348349,IN_PROGRESS,Running Solr query,2018-10-28 18:15:42.571152,684
349804,IN_PROGRESS,Running Batch 250,2018-10-28 20:55:27.384962,690
348350,IN_PROGRESS,Running Batch 850,2018-10-28 18:15:42.832619,684
349805,IN_PROGRESS,Running Solr query,2018-10-28 20:55:27.412320,690
348351,IN_PROGRESS,Running Solr query,2018-10-28 18:15:42.844005,684
349806,IN_PROGRESS,Running Batch 750,2018-10-28 20:55:27.885937,690
348352,IN_PROGRESS,Running Batch 750,2018-10-28 18:15:43.103943,684
349807,IN_PROGRESS,Running Solr query,2018-10-28 20:55:27.914575,690
348353,IN_PROGRESS,Running Solr query,2018-10-28 18:15:43.111973,684
349808,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:55:31.508834,690
348354,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:44.441131,684
349809,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:55:31.520387,690
348355,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:44.446182,684
349810,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 20:55:31.542150,690
348356,IN_PROGRESS,Running ProviderAssertion main task,2018-10-28 18:15:44.814303,684
349811,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 20:55:31.559175,690
348357,IN_PROGRESS,Finding Terms with ProviderAssertion,2018-10-28 18:15:44.819357,684
349812,STARTED,Starting Job,2018-10-28 20:56:01.794688,691
348358,IN_PROGRESS,Running Batch 350,2018-10-28 18:15:47.244497,684
348359,IN_PROGRESS,Running Solr query,2018-10-28 18:15:47.253006,684
